run_id,combo_id,split_id,threshold,val_strategy,val_params,seed,model_key,model_class,model_params,imputer,scaler,pca,pca_params,resampling,resampling_params,n_train,n_test,pos_rate_test,roc_auc,pr_auc,brier,mcc,accuracy,balanced_accuracy,precision,recall,f1,tn,fp,fn,tp
20260129_180735,1,random80_20_seed478163327,0.5,random_split_80_20,"{""stratify"": false, ""test_size"": 0.2}",478163327,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.8920454545454546,0.6603375790875791,0.11919938737653488,0.5393598899705937,0.8333333333333334,0.7272727272727273,0.8,0.5,0.6153846153846154,21,1,4,4
20260129_180735,2,random80_20_seed1122456590,0.5,random_split_80_20,"{""stratify"": false, ""test_size"": 0.2}",1122456590,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.23333333333333334,0.8757763975155279,0.7078754578754578,0.11894734967297006,0.5122717640554154,0.8333333333333334,0.7422360248447204,0.6666666666666666,0.5714285714285714,0.6153846153846154,21,2,3,4
20260129_180735,3,random80_20_seed198888238,0.5,random_split_80_20,"{""stratify"": false, ""test_size"": 0.2}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3333333333333333,0.825,0.7410364145658263,0.15602730278153104,0.4458225700602823,0.7666666666666667,0.7,0.7142857142857143,0.5,0.5882352941176471,18,2,5,5
20260129_180735,4,random80_20_seed1648070629,0.5,random_split_80_20,"{""stratify"": false, ""test_size"": 0.2}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.7619047619047619,0.641382074715408,0.16464047988133762,0.2927700218845599,0.7333333333333333,0.6190476190476191,0.6,0.3333333333333333,0.42857142857142855,19,2,6,3
20260129_180735,5,random80_20_seed2013803541,0.5,random_split_80_20,"{""stratify"": false, ""test_size"": 0.2}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.9829545454545454,0.9659090909090909,0.07126518473239596,0.7416198487095663,0.9,0.8125,1.0,0.625,0.7692307692307693,22,0,3,5
20260129_180735,6,random80_20_seed1130931295,0.5,random_split_80_20,"{""stratify"": false, ""test_size"": 0.2}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.8238636363636364,0.7363178967239069,0.15043008396708774,0.533001790889026,0.8,0.7840909090909092,0.6,0.75,0.6666666666666666,18,4,2,6
20260129_180735,7,random80_20_seed1092773876,0.5,random_split_80_20,"{""stratify"": false, ""test_size"": 0.2}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.7954545454545454,0.753455972906404,0.13558466889235718,0.5393598899705937,0.8333333333333334,0.7272727272727273,0.8,0.5,0.6153846153846154,21,1,4,4
20260129_180735,8,random80_20_seed330267354,0.5,random_split_80_20,"{""stratify"": false, ""test_size"": 0.2}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.7954545454545454,0.5985576923076923,0.15334966524309843,0.48863636363636365,0.8,0.7443181818181819,0.625,0.625,0.625,19,3,3,5
20260129_180735,9,random80_20_seed624025999,0.5,random_split_80_20,"{""stratify"": false, ""test_size"": 0.2}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.13333333333333333,0.875,0.48541666666666666,0.20917824113091765,0.4803844614152614,0.7333333333333333,0.8461538461538461,0.3333333333333333,1.0,0.5,18,8,0,4
20260129_180735,10,random80_20_seed505971449,0.5,random_split_80_20,"{""stratify"": false, ""test_size"": 0.2}",505971449,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.8465909090909092,0.7234848484848485,0.12584560657458618,0.5393598899705937,0.8333333333333334,0.7272727272727273,0.8,0.5,0.6153846153846154,21,1,4,4
