run_id,combo_id,split_id,threshold,val_strategy,val_params,seed,model_key,model_class,model_params,imputer,scaler,pca,pca_params,resampling,resampling_params,n_train,n_test,pos_rate_test,roc_auc,pr_auc,brier,mcc,accuracy,balanced_accuracy,precision,recall,f1,tn,fp,fn,tp
20260129_180739,1,stratified80_20_seed478163327,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",478163327,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.9468599033816425,0.9044753086419753,0.10419072381879102,0.7679476477883045,0.90625,0.8333333333333333,1.0,0.6666666666666666,0.8,23,0,3,6
20260129_180739,2,stratified80_20_seed1122456590,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",1122456590,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.9082125603864734,0.8060846560846562,0.11999469452129964,0.5716350506349809,0.8125,0.8019323671497585,0.6363636363636364,0.7777777777777778,0.7,19,4,2,7
20260129_180739,3,stratified80_20_seed198888238,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.888888888888889,0.7966690229848125,0.12349033253525399,0.5716350506349809,0.8125,0.8019323671497585,0.6363636363636364,0.7777777777777778,0.7,19,4,2,7
20260129_180739,4,stratified80_20_seed1648070629,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8405797101449275,0.8102122091369404,0.1079210064372791,0.6777749493656265,0.875,0.8115942028985508,0.8571428571428571,0.6666666666666666,0.75,22,1,3,6
20260129_180739,5,stratified80_20_seed2013803541,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.9178743961352657,0.8633658008658008,0.11589650181152024,0.6042179781166439,0.84375,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154,23,0,5,4
20260129_180739,6,stratified80_20_seed1130931295,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.7777777777777778,0.6274687849400493,0.18949392223306583,0.2809003238667948,0.71875,0.6352657004830917,0.5,0.4444444444444444,0.47058823529411764,19,4,5,4
20260129_180739,7,stratified80_20_seed1092773876,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.855072463768116,0.6146571021571021,0.15768773498649774,0.41179801403140964,0.78125,0.6787439613526569,0.6666666666666666,0.4444444444444444,0.5333333333333333,21,2,5,4
20260129_180739,8,stratified80_20_seed330267354,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.6859903381642513,0.6282924482924483,0.1740396472570432,0.49650775412030823,0.8125,0.7004830917874396,0.8,0.4444444444444444,0.5714285714285714,22,1,5,4
20260129_180739,9,stratified80_20_seed624025999,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8792270531400966,0.7287596662596663,0.12744186390233242,0.5096447293679518,0.8125,0.7342995169082125,0.7142857142857143,0.5555555555555556,0.625,21,2,4,5
20260129_180739,10,stratified80_20_seed505971449,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",505971449,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.9903381642512078,0.9765432098765432,0.08630755039022257,0.687932430407656,0.875,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143,23,0,4,5
20260129_180739,11,stratified80_20_seed189471860,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",189471860,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8743961352657006,0.7368464868464868,0.13360844630385227,0.6777749493656265,0.875,0.8115942028985508,0.8571428571428571,0.6666666666666666,0.75,22,1,3,6
20260129_180739,12,stratified80_20_seed1956584712,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",1956584712,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.9130434782608695,0.7733363858363859,0.11790559344795878,0.49650775412030823,0.8125,0.7004830917874396,0.8,0.4444444444444444,0.5714285714285714,22,1,5,4
20260129_180739,13,stratified80_20_seed180971984,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",180971984,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8357487922705313,0.7667887667887668,0.12784041149560807,0.49650775412030823,0.8125,0.7004830917874396,0.8,0.4444444444444444,0.5714285714285714,22,1,5,4
20260129_180739,14,stratified80_20_seed1794556993,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",1794556993,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.9516908212560387,0.8774691358024691,0.09464204060933473,0.8454106280193237,0.9375,0.9227053140096618,0.8888888888888888,0.8888888888888888,0.8888888888888888,22,1,1,8
20260129_180739,15,stratified80_20_seed1646993365,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",1646993365,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8502415458937197,0.7634389875769185,0.13172193499450824,0.589872830909857,0.84375,0.7560386473429952,0.8333333333333334,0.5555555555555556,0.6666666666666666,22,1,4,5
20260129_180739,16,stratified80_20_seed1185818180,0.5,stratified_split_80_20,"{""stratify"": true, ""test_size"": 0.2}",1185818180,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.859903381642512,0.8666666666666667,0.1127184008442359,0.687932430407656,0.875,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143,23,0,4,5
